categoria,fecha,crimen,colonia,long,lat,Cluster,color
ROBO EN METRO SV,2018-01-27 13:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.12578359715201,19.485094927172398,46,Rojo
ROBO EN METRO SV,2018-06-05 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12563858846157,19.4838382618153,44,Rojo
ROBO EN METRO SV,2018-06-07 07:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.13465999973309,19.487712004307,22,Naranja
ROBO EN METRO SV,2018-06-23 19:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,EL COYOL,-99.09379679874279,19.4877074409144,17,Naranja
ROBO EN METRO SV,2018-06-20 08:55:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.148517802393,19.49114582630889,20,Rojo
ROBO EN METRO SV,2016-10-21 06:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.14479972421292,19.4894052822073,21,Verde
ROBO EN METRO SV,2016-11-22 19:35:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.13902848369949,19.4688840293046,23,Rojo
ROBO EN METRO SV,2016-10-27 19:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.13969232492501,19.468416082132002,23,Rojo
ROBO EN METRO SV,2016-10-28 14:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.14005256168508,19.4686101922278,23,Rojo
ROBO EN METRO SV,2016-05-04 07:25:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.1363119999999,19.469636999833398,24,Rojo
ROBO EN METRO SV,2017-02-20 16:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.07914506439691,19.4511736997132,1,Rojo
ROBO EN METRO SV,2017-03-18 14:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.1256111971245,19.485296194838398,46,Rojo
ROBO EN METRO SV,2016-10-02 13:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,CAPULTITLAN,-99.13279471954759,19.477361524001,36,Rojo
ROBO EN METRO SV,2017-06-22 07:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.1064643862677,19.4826041063152,34,Rojo
ROBO EN METRO SV,2017-07-27 17:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,CONSTITUCION DE LA REPUBLICA,-99.1043266642922,19.4848349898122,33,Naranja
ROBO EN METRO SV,2017-07-11 08:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA INDUSTRIAL VALLEJO,-99.14938402169341,19.5006729336239,14,Verde
ROBO EN METRO SV,2017-05-18 08:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197818671235,19.495378129436396,51,Rojo
ROBO EN METRO SV,2017-07-28 18:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.1366270177916,19.4695727390348,24,Rojo
ROBO EN METRO SV,2017-07-05 08:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11978201854151,19.495378633675106,51,Rojo
ROBO EN METRO SV,2017-11-14 22:05:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.125367708539,19.484957868517398,46,Rojo
ROBO EN METRO SV,2016-09-07 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.1259185375918,19.4848955256828,46,Rojo
ROBO EN METRO SV,2020-07-15 07:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.12629781352993,19.4852824615503,46,Rojo
ROBO EN METRO SV,2020-07-08 07:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0614793913753,19.461539673961106,3,Rojo
ROBO EN METRO SV,2019-11-20 06:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13025999999999,19.46332,5,Verde
ROBO EN METRO SV,2019-12-26 12:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06130999999999,19.46167,3,Rojo
ROBO EN METRO SV,2018-11-15 16:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.1392024257596,19.4688373376374,23,Rojo
ROBO EN METRO SV,2018-11-21 08:05:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12529405594542,19.484982039526106,46,Rojo
ROBO EN METRO SV,2018-11-27 07:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SANTA ISABEL TOLA,-99.11889966232228,19.494939140044398,51,Rojo
ROBO EN METRO SV,2018-11-12 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.1260452287867,19.485270735527802,46,Rojo
ROBO EN METRO SV,2018-10-31 20:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06121410171619,19.461520975331,3,Rojo
ROBO EN METRO SV,2018-11-05 09:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.13903285451158,19.4690449800407,23,Rojo
ROBO EN METRO SV,2018-11-08 08:25:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN BARTOLO ATEPEHUACAN,-99.14568900028152,19.4933455954477,19,Naranja
ROBO EN METRO SV,2018-07-02 06:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JOSE TICOMAN,-99.1197790699218,19.495369444155198,51,Rojo
ROBO EN METRO SV,2019-12-28 15:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.07959,19.45107,1,Rojo
ROBO EN METRO SV,2019-08-21 10:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13034,19.4633,5,Verde
ROBO EN METRO SV,2019-08-24 16:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.1367,19.469920000000002,24,Rojo
ROBO EN METRO SV,2019-01-11 19:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13651,19.46968,24,Rojo
ROBO EN METRO SV,2019-03-10 09:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11979000000001,19.49503,51,Rojo
ROBO EN METRO SV,2019-07-10 21:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06924000000001,19.45801,2,Rojo
ROBO EN METRO SV,2019-09-27 18:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13213,19.477220000000006,36,Rojo
ROBO EN METRO SV,2019-10-15 13:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06232,19.4612,3,Rojo
ROBO EN METRO SV,2019-03-15 09:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0613,19.46167,3,Rojo
ROBO EN METRO SV,2019-03-15 23:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0692,19.45797,2,Rojo
ROBO EN METRO SV,2019-01-03 07:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.12568,19.48572,46,Rojo
ROBO EN METRO SV,2019-03-21 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.14848,19.4911,20,Rojo
ROBO EN METRO SV,2019-07-03 08:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.14747,19.4909,20,Rojo
ROBO EN METRO SV,2018-08-17 07:28:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.12556267210829,19.485976739680602,46,Rojo
ROBO EN METRO SV,2018-09-27 06:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.1072415191742,19.4828632988804,34,Rojo
ROBO EN METRO SV,2018-09-06 19:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,FERNANDO CASAS ALEMAN,-99.0963741868627,19.4513177318442,8,Naranja
ROBO EN METRO SV,2018-09-19 07:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11980775649559,19.4952323943865,51,Rojo
ROBO EN METRO SV,2018-09-24 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11976277297319,19.4954443822099,51,Rojo
ROBO EN METRO SV,2019-05-28 08:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11981999999999,19.49503,51,Rojo
ROBO EN METRO SV,2019-02-06 21:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON II SECCION,-99.08706,19.44601,0,Naranja
ROBO EN METRO SV,2019-04-27 07:59:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12541999999999,19.48506,46,Rojo
ROBO EN METRO SV,2019-04-27 13:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06130999999999,19.46167,3,Rojo
ROBO EN METRO SV,2019-06-22 23:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06132,19.46181,3,Rojo
ROBO EN METRO SV,2019-02-07 08:17:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.10645,19.48275,34,Rojo
ROBO EN METRO SV,2019-03-30 15:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11979000000001,19.49503,51,Rojo
ROBO EN METRO SV,2019-02-04 06:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SANTA ISABEL TOLA,-99.11855,19.4964,-1,Rojo
ROBO EN METRO SV,2019-05-04 08:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1198,19.49501,51,Rojo
ROBO EN METRO SV,2019-06-04 14:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1261,19.48324,44,Rojo
ROBO EN METRO SV,2019-08-04 08:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12495,19.48469,46,Rojo
ROBO EN METRO SV,2019-10-05 16:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.07939,19.45114,1,Rojo
ROBO EN METRO SV,2019-09-04 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06136,19.46185,3,Rojo
ROBO EN METRO SV,2019-12-04 17:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06130999999999,19.46167,3,Rojo
ROBO EN METRO SV,2019-04-23 10:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.12618,19.4854,46,Rojo
ROBO EN METRO SV,2018-12-26 09:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11971771338553,19.495131888192105,51,Rojo
ROBO EN METRO SV,2018-10-22 11:07:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13649138032959,19.4697258045448,24,Rojo
ROBO EN METRO SV,2020-02-14 06:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SALVADOR DIAZ MIRON,-99.0958853091349,19.4843546859373,17,Naranja
ROBO EN METRO SV,2020-03-20 14:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,FERNANDO CASAS ALEMAN,-99.09625780975759,19.451534343768802,8,Naranja
ROBO EN METRO SV,2020-03-23 06:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON II SECCION,-99.0870720833889,19.44609161159969,0,Naranja
ROBO EN METRO SV,2019-02-18 08:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.10634,19.483179999999997,34,Rojo
ROBO EN METRO SV,2019-02-19 07:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.13931,19.46886,23,Rojo
ROBO EN METRO SV,2019-02-20 07:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA INDUSTRIAL VALLEJO,-99.14914,19.50061,14,Verde
ROBO EN METRO SV,2019-02-20 07:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12533,19.48488,46,Rojo
ROBO EN METRO SV,2018-12-15 10:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06130999999999,19.46167,3,Rojo
ROBO EN METRO SV,2019-04-02 08:35:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.14451,19.48931,21,Verde
ROBO EN METRO SV,2019-06-02 08:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11959,19.49505,51,Rojo
ROBO EN METRO SV,2019-08-02 07:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SANTA ISABEL TOLA,-99.11845,19.49667,-1,Rojo
ROBO EN METRO SV,2019-10-02 08:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.13472,19.48798,22,Naranja
ROBO EN METRO SV,2019-04-03 08:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12531,19.4848,46,Rojo
ROBO EN METRO SV,2019-07-03 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06130999999999,19.46167,3,Rojo
ROBO EN METRO SV,2019-07-01 07:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11955999999999,19.49524,51,Rojo
ROBO EN METRO SV,2019-11-01 09:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06232,19.4612,3,Rojo
ROBO EN METRO SV,2019-11-01 10:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13114,19.47796,-1,Rojo
ROBO EN METRO SV,2019-11-01 07:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1256,19.48382,44,Rojo
ROBO EN METRO SV,2019-07-01 20:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13651999999999,19.46964,24,Rojo
ROBO EN METRO SV,2019-01-14 08:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.14659,19.48434,15,Verde
ROBO EN METRO SV,2019-01-14 11:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12535,19.48474,46,Rojo
ROBO EN METRO SV,2019-01-21 10:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13651999999999,19.46967,24,Rojo
ROBO EN METRO SV,2019-01-23 07:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1256,19.48382,44,Rojo
ROBO EN METRO SV,2019-01-21 06:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE TEPEYAC,-99.12374,19.4683,4,Verde
ROBO EN METRO SV,2017-08-24 07:42:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197818671235,19.495378129436396,51,Rojo
ROBO EN METRO SV,2017-08-23 10:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13739763403272,19.4704392139931,24,Rojo
ROBO EN METRO SV,2017-06-25 21:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON II SECCION,-99.0838761595382,19.4482974041245,0,Naranja
ROBO EN METRO SV,2017-06-26 06:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.1494735386087,19.4913417826825,20,Rojo
ROBO EN METRO SV,2017-05-12 07:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.10722607946579,19.4828609328682,34,Rojo
ROBO EN METRO SV,2017-05-12 06:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,CONSTITUCION DE LA REPUBLICA,-99.104467,19.484969599833697,33,Naranja
ROBO EN METRO SV,2017-10-01 14:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.13185514882,19.4772767798243,36,Rojo
ROBO EN METRO SV,2018-05-15 18:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1251710552138,19.4851200592121,46,Rojo
ROBO EN METRO SV,2018-05-23 20:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1252900672644,19.4849810753059,46,Rojo
ROBO EN METRO SV,2018-03-04 10:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.1134734287247,19.4851580583252,30,Naranja
ROBO EN METRO SV,2018-03-21 08:18:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,AMPLIACION PANAMERICANA,-99.140995100582,19.4790451740773,13,Naranja
ROBO EN METRO SV,2018-04-06 12:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.1252989544275,19.484983942984602,46,Rojo
ROBO EN METRO SV,2018-04-12 17:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11927285060408,19.495306039127602,51,Rojo
ROBO EN METRO SV,2020-07-19 16:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLE DEL TEPEYAC,-99.14428044069359,19.489303191388398,21,Verde
ROBO EN METRO SV,2018-08-17 08:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12589525752293,19.483521402325398,44,Rojo
ROBO EN METRO SV,2018-09-10 22:25:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,AMPLIACION PANAMERICANA,-99.14051790044859,19.4789136018289,13,Naranja
ROBO EN METRO SV,2018-09-13 08:17:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06121870425899,19.4615251941619,3,Rojo
ROBO EN METRO SV,2018-08-10 10:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,CAPULTITLAN,-99.1321994173134,19.477285495083002,36,Rojo
ROBO EN METRO SV,2018-08-13 08:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0613564071505,19.4618543557055,3,Rojo
ROBO EN METRO SV,2018-08-23 21:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.1366067157633,19.4696553088035,24,Rojo
ROBO EN METRO SV,2018-10-11 09:13:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.12598446859378,19.4853465184923,46,Rojo
ROBO EN METRO SV,2016-06-25 22:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.1257251,19.4859618998333,46,Rojo
ROBO EN METRO SV,2016-05-28 14:25:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,HEROES DE CERRO PRIETO,-99.09762653942758,19.450938647065197,8,Naranja
ROBO EN METRO SV,2016-01-05 06:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SANTA ISABEL TOLA,-99.118804,19.495209999833698,51,Rojo
ROBO EN METRO SV,2018-07-22 14:46:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ARAGON LA VILLA,-99.11757979513409,19.4813345404339,37,Naranja
ROBO EN METRO SV,2018-07-25 10:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197790699218,19.495369444155198,51,Rojo
ROBO EN METRO SV,2018-07-06 08:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1195905736483,19.4952669425332,51,Rojo
ROBO EN METRO SV,2018-07-09 07:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.12035774609457,19.4926391352688,47,Verde
ROBO EN METRO SV,2018-07-16 18:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SANTA ISABEL TOLA,-99.11911104522959,19.4939434108168,-1,Rojo
ROBO EN METRO SV,2018-09-07 14:35:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,GUADALUPE INSURGENTES,-99.1321379112047,19.4769782391208,36,Rojo
ROBO EN METRO SV,2018-09-14 08:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197790699218,19.495369444155198,51,Rojo
ROBO EN METRO SV,2018-07-31 08:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LINDAVISTA,-99.12574216421221,19.485135316034,46,Rojo
ROBO EN METRO SV,2018-09-20 07:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.139098601896,19.468964579826,23,Rojo
ROBO EN METRO SV,2018-09-19 19:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12582961652771,19.4836099762685,44,Rojo
ROBO EN METRO SV,2018-09-21 06:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.11976277297319,19.4954443822099,51,Rojo
ROBO EN METRO SV,2018-06-19 13:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,CAPULTITLAN,-99.1319230813542,19.4769280855958,36,Rojo
ROBO EN METRO SV,2018-06-24 15:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1192910957676,19.4952182670328,51,Rojo
ROBO EN METRO SV,2018-06-26 07:40:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.1248029590954,19.4848576834287,46,Rojo
ROBO EN METRO SV,2016-12-07 21:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,LA MALINCHE,-99.10527989781299,19.4515031529271,10,Naranja
ROBO EN METRO SV,2018-02-22 09:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1197858018415,19.4953747806755,51,Rojo
ROBO EN METRO SV,2018-10-18 07:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.104274561073,19.4848290309388,33,Naranja
ROBO EN METRO SV,2020-02-05 07:22:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,CAPULTITLAN,-99.1326221803083,19.4773399696018,36,Rojo
ROBO EN METRO SV,2020-02-19 07:30:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1196058438059,19.4950110084894,51,Rojo
ROBO EN METRO SV,2020-02-20 08:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.06925677958981,19.458206913672498,2,Rojo
ROBO EN METRO SV,2019-03-25 07:10:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.1365205999271,19.469636296156498,24,Rojo
ROBO EN METRO SV,2020-03-03 07:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1195906187076,19.4950272945122,51,Rojo
ROBO EN METRO SV,2020-03-08 23:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,SAN JUAN DE ARAGON IV SECCION,-99.0612204247341,19.4615067847499,3,Rojo
ROBO EN METRO SV,2018-12-16 15:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,ARAGON LA VILLA,-99.11824632393852,19.4815384104682,37,Naranja
ROBO EN METRO SV,2018-12-17 18:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,15 DE AGOSTO,-99.11130951797728,19.483708651213,30,Naranja
ROBO EN METRO SV,2018-10-15 21:20:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,AMPLIACION PANAMERICANA,-99.14051790044859,19.4789136018289,13,Naranja
ROBO EN METRO SV,2020-04-10 19:15:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,RESIDENCIAL ZACATENCO,-99.1196142080079,19.4967594264136,50,Rojo
ROBO EN METRO SV,2019-01-31 07:50:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,NUEVA VALLEJO,-99.1484,19.49109,20,Rojo
ROBO EN METRO SV,2019-02-15 07:45:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO,-99.13651999999999,19.46967,24,Rojo
ROBO EN METRO SV,2019-05-02 15:00:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,TEPEYAC INSURGENTES,-99.12529,19.485,46,Rojo
ROBO EN METRO SV,2019-02-16 07:44:00,ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA,VALLEJO PONIENTE,-99.13925,19.46885,23,Rojo
